family_a	family_b	split_a	split_b	status	best_evalue
RF03366	RF03371	train	train	OK	0.0097
RF03366	RF03373	train	train	OK	5.7e-08
RF03366	RF03379	train	train	OK	4.2e-05
RF03366	RF03391	train	train	OK	2.2e-05
RF03366	RF03401	train	train	OK	4e-06
RF03366	RF03404	train	train	OK	1.1e-08
RF03366	RF03418	train	train	OK	0.0031
RF03366	RF03433	train	train	OK	0.00012
RF03366	RF03449	train	train	OK	0.0025
RF03366	RF03456	train	train	OK	0.0072
RF03366	RF03458	train	train	OK	3.3e-05
RF03366	RF03464	train	train	OK	4.9e-05
RF03366	RF03474	train	train	OK	2.5e-07
RF03366	RF03481	train	train	OK	2.2e-05
RF03366	RF03484	train	train	OK	0.00011
RF03366	RF03486	train	train	OK	0.0016
RF03366	RF03488	train	train	OK	8.2e-05
RF03366	RF03495	train	train	OK	0.0015
RF03366	RF03507	train	train	OK	0.00028
RF03366	RF03509	train	train	OK	3.6e-06
RF03366	RF03512	train	train	OK	1.4e-08
RF03366	RF03555	train	train	OK	2.1e-07
RF03366	RF03558	train	train	OK	5.8e-08
RF03366	RF03560	train	train	OK	6.2e-06
RF03366	RF03563	train	train	OK	0.00014
RF03366	RF03566	train	train	OK	0.0002
RF03366	RF03573	train	train	OK	9e-05
RF03366	RF03582	train	train	OK	0.0005
RF03366	RF03585	train	train	OK	3.5e-08
RF03366	RF03586	train	train	OK	1.7e-06
RF03366	RF03594	train	train	OK	7.9e-11
RF03366	RF03599	train	train	OK	8e-07
RF03366	RF03600	train	train	OK	1.8e-07
RF03366	RF03610	train	train	OK	2.7e-05
RF03366	RF03612	train	train	OK	0.00015
RF03366	RF03623	train	train	OK	0.0025
RF03366	RF03629	train	train	OK	5.5e-08
RF03366	RF03631	train	train	OK	8e-08
RF03366	RF03638	train	train	OK	1.1e-07
RF03366	RF03640	train	train	OK	1.7e-05
RF03366	RF03642	train	train	OK	7.9e-07
RF03366	RF03646	train	train	OK	0.0059
RF03366	RF03667	train	train	OK	0.0065
RF03366	RF03674	train	train	OK	2.1e-07
RF03366	RF03678	train	train	OK	0.00034
RF03366	RF03682	train	train	OK	5e-07
RF03366	RF03688	train	train	OK	2.8e-05
RF03366	RF03712	train	train	OK	8.3e-05
RF03366	RF03719	train	train	OK	2.9e-05
RF03366	RF03722	train	train	OK	0.0022
RF03366	RF03723	train	train	OK	3.4e-09
RF03366	RF03731	train	train	OK	5.2e-05
RF03366	RF03736	train	train	OK	2.2e-09
RF03366	RF03743	train	train	OK	2.6e-07
RF03366	RF03753	train	train	OK	0.0048
RF03366	RF03760	train	train	OK	3.3e-05
RF03366	RF03763	train	train	OK	2.3e-08
RF03366	RF03768	train	train	OK	0.0022
RF03366	RF03769	train	train	OK	7.3e-11
RF03366	RF03777	train	train	OK	0.00029
RF03366	RF03778	train	train	OK	0.00086
RF03366	RF03779	train	train	OK	7.2e-08
RF03366	RF03790	train	train	OK	5.4e-05
RF03366	RF03802	train	train	OK	2e-06
RF03366	RF03829	train	train	OK	6.8e-05
RF03366	RF03831	train	train	OK	8.5e-06
RF03366	RF03836	train	train	OK	1.8e-05
RF03366	RF03861	train	train	OK	0.0015
RF03366	RF03873	train	train	OK	2.8e-06
RF03366	RF03879	train	train	OK	9.8e-10
RF03366	RF03889	train	train	OK	5.8e-09
RF03366	RF03891	train	train	OK	1.4e-06
RF03366	RF03899	train	train	OK	0.0014
RF03366	RF03904	train	train	OK	9.9e-05
RF03366	RF03906	train	train	OK	5.8e-10
RF03366	RF03913	train	train	OK	0.0029
RF03366	RF03916	train	train	OK	7.3e-07
RF03366	RF03924	train	train	OK	0.0034
RF03366	RF03933	train	train	OK	1.4e-05
RF03366	RF03937	train	train	OK	0.0042
RF03366	RF03940	train	train	OK	4.7e-07
RF03366	RF03941	train	train	OK	2.8e-10
RF03366	RF03944	train	train	OK	9.8e-06
RF03366	RF03950	train	train	OK	0.00046
RF03366	RF03951	train	train	OK	5.1e-06
RF03366	RF03952	train	train	OK	3e-09
RF03366	RF03953	train	train	OK	1.5e-06
RF03366	RF03954	train	train	OK	0.00017
RF03366	RF03955	train	train	OK	3.9e-07
RF03366	RF03964	train	train	OK	1.9e-05
RF03366	RF03971	train	train	OK	7.8e-07
RF03366	RF03973	train	train	OK	0.00042
RF03366	RF03992	train	train	OK	2e-09
RF03366	RF03993	train	train	OK	9.4e-05
RF03366	RF04006	train	train	OK	4.4e-07
RF03366	RF04019	train	train	OK	9.2e-05
RF03366	RF04036	train	train	OK	1.4e-07
RF03366	RF04038	train	train	OK	2.9e-07
RF03366	RF04051	train	train	OK	0.001
RF03366	RF04059	train	train	OK	2.3e-06
RF03366	RF04079	train	train	OK	0.0022
RF03366	RF04096	train	train	OK	2.1e-06
RF03366	RF04099	train	train	OK	2.3e-07
RF03366	RF04107	train	train	OK	0.00019
RF03366	RF04120	train	train	OK	1.6e-10
RF03366	RF04123	train	train	OK	1.9e-06
RF03366	RF04133	train	train	OK	3.1e-07
RF03366	RF04139	train	train	OK	8.5e-05
RF03366	RF04144	train	train	OK	1.2e-06
RF03366	RF04152	train	train	OK	5.6e-05
RF03366	RF04153	train	train	OK	6.2e-07
RF03366	RF04156	train	train	OK	3.2e-05
RF03366	RF04164	train	train	OK	7.9e-05
RF03366	RF04173	train	train	OK	1.9e-05
RF03366	RF04174	train	train	OK	0.0082
RF03366	RF04197	train	train	OK	0.001
RF03366	RF04210	train	train	OK	1.5e-10
RF03366	RF04230	train	train	OK	0.00022
RF03366	RF04239	train	train	OK	7.6e-10
RF03366	RF04242	train	train	OK	1.2e-07
RF03366	RF04246	train	train	OK	0.00087
RF03366	RF04249	train	train	OK	0.0021
RF03366	RF04251	train	train	OK	1.3e-06
RF03366	RF04262	train	train	OK	1.2e-06
RF03366	RF04269	train	train	OK	3e-05
RF03366	RF04274	train	train	OK	1.9e-09
RF03366	RF04279	train	train	OK	4.3e-09
RF03366	RF04280	train	train	OK	1.8e-06
RF03366	RF04286	train	train	OK	1.1e-06
RF03366	RF04288	train	train	OK	0.00099
RF03366	RF04289	train	train	OK	2e-05
RF03366	RF04292	train	train	OK	0.0029
RF03366	RF04295	train	train	OK	0.001
RF03367	RF03394	train	train	OK	0.0031
RF03367	RF03983	train	train	OK	0.00029
RF03367	RF04240	train	train	OK	8.4e-06
RF03369	RF03474	train	train	OK	0.00023
RF03369	RF03560	train	train	OK	0.0044
RF03369	RF03629	train	train	OK	0.0082
RF03370	RF03375	train	train	OK	0.00019
RF03370	RF03457	train	train	OK	1.7e-06
RF03370	RF03545	train	train	OK	7.2e-06
RF03370	RF03616	train	train	OK	0.001
RF03370	RF03709	train	train	OK	4.1e-06
RF03370	RF03717	train	train	OK	1.8e-05
RF03370	RF03792	train	train	OK	5.9e-05
RF03370	RF03812	train	train	OK	5.7e-05
RF03370	RF03818	train	train	OK	8.3e-05
RF03370	RF03887	train	train	OK	0.00023
RF03370	RF03940	train	train	OK	0.0024
RF03370	RF03980	train	train	OK	1e-05
RF03370	RF04099	train	train	OK	1.3e-07
RF03370	RF04138	train	train	OK	0.00035
RF03370	RF04176	train	train	OK	0.00036
RF03370	RF04241	train	train	OK	5.9e-06
RF03370	RF04246	train	train	OK	0.0035
RF03371	RF03372	train	train	OK	1.1e-05
RF03371	RF03374	train	train	OK	1.7e-05
RF03371	RF03375	train	train	OK	2.6e-05
RF03371	RF03379	train	train	OK	1.5e-07
RF03371	RF03380	train	train	OK	0.0014
RF03371	RF03383	train	train	OK	0.0001
RF03371	RF03417	train	train	OK	0.0015
RF03371	RF03433	train	train	OK	0.0064
RF03371	RF03438	train	train	OK	0.0017
RF03371	RF03458	train	train	OK	3.3e-05
RF03371	RF03460	train	train	OK	1.6e-06
RF03371	RF03461	train	train	OK	4.3e-06
RF03371	RF03486	train	train	OK	5e-05
RF03371	RF03505	train	train	OK	0.0044
RF03371	RF03506	train	train	OK	1.6e-11
RF03371	RF03509	train	train	OK	8.7e-05
RF03371	RF03516	train	train	OK	4.7e-09
RF03371	RF03527	train	train	OK	0.0002
RF03371	RF03552	train	train	OK	0.00079
RF03371	RF03558	train	train	OK	1.5e-07
RF03371	RF03560	train	train	OK	0.00014
RF03371	RF03594	train	train	OK	0.0016
RF03371	RF03598	train	train	OK	2.2e-05
RF03371	RF03601	train	train	OK	0.0028
RF03371	RF03607	train	train	OK	1.6e-05
RF03371	RF03610	train	train	OK	2.9e-06
RF03371	RF03616	train	train	OK	0.00068
RF03371	RF03620	train	train	OK	0.0005
RF03371	RF03623	train	train	OK	5.9e-09
RF03371	RF03629	train	train	OK	3.6e-09
RF03371	RF03636	train	train	OK	3.6e-05
RF03371	RF03659	train	train	OK	8.9e-05
RF03371	RF03663	train	train	OK	0.00015
RF03371	RF03672	train	train	OK	0.00033
RF03371	RF03674	train	train	OK	0.00017
RF03371	RF03677	train	train	OK	4.5e-05
RF03371	RF03678	train	train	OK	0.0023
RF03371	RF03684	train	train	OK	2.4e-08
RF03371	RF03694	train	train	OK	0.0015
RF03371	RF03695	train	train	OK	2.6e-05
RF03371	RF03703	train	train	OK	2.8e-09
RF03371	RF03704	train	train	OK	2.4e-08
RF03371	RF03712	train	train	OK	9.8e-06
RF03371	RF03732	train	train	OK	5.5e-06
RF03371	RF03735	train	train	OK	0.0012
RF03371	RF03744	train	train	OK	0.00044
RF03371	RF03758	train	train	OK	3.9e-10
RF03371	RF03768	train	train	OK	8e-06
RF03371	RF03771	train	train	OK	0.00019
RF03371	RF03774	train	train	OK	0.0019
RF03371	RF03775	train	train	OK	0.0091
RF03371	RF03777	train	train	OK	8e-05
RF03371	RF03778	train	train	OK	1.4e-06
RF03371	RF03790	train	train	OK	0.0021
RF03371	RF03792	train	train	OK	6.6e-10
RF03371	RF03796	train	train	OK	8.9e-08
RF03371	RF03798	train	train	OK	0.0073
RF03371	RF03799	train	train	OK	2.8e-10
RF03371	RF03814	train	train	OK	1.5e-07
RF03371	RF03831	train	train	OK	2.5e-08
RF03371	RF03836	train	train	OK	4.7e-06
RF03371	RF03846	train	train	OK	1e-08
RF03371	RF03857	train	train	OK	1.8e-05
RF03371	RF03861	train	train	OK	6e-09
RF03371	RF03873	train	train	OK	1.6e-05
RF03371	RF03876	train	train	OK	0.0001
RF03371	RF03878	train	train	OK	0.00022
RF03371	RF03889	train	train	OK	2.5e-05
RF03371	RF03906	train	train	OK	7.6e-07
RF03371	RF03924	train	train	OK	0.00025
RF03371	RF03933	train	train	OK	1.9e-10
RF03371	RF03935	train	train	OK	0.00057
RF03371	RF03941	train	train	OK	1.1e-06
RF03371	RF03946	train	train	OK	1.6e-05
RF03371	RF03952	train	train	OK	0.00069
RF03371	RF03954	train	train	OK	0.00041
RF03371	RF03964	train	train	OK	1e-08
RF03371	RF03967	train	train	OK	0.003
RF03371	RF03975	train	train	OK	1.8e-07
RF03371	RF03980	train	train	OK	6.9e-06
RF03371	RF03990	train	train	OK	2.8e-05
RF03371	RF03992	train	train	OK	9.4e-10
RF03371	RF03993	train	train	OK	1.1e-07
RF03371	RF04002	train	train	OK	3.2e-07
RF03371	RF04038	train	train	OK	0.00076
RF03371	RF04057	train	train	OK	5.2e-06
RF03371	RF04059	train	train	OK	8.2e-10
RF03371	RF04075	train	train	OK	0.0026
RF03371	RF04083	train	train	OK	3.4e-06
RF03371	RF04102	train	train	OK	4.3e-06
RF03371	RF04105	train	train	OK	4.7e-07
RF03371	RF04113	train	train	OK	1.6e-05
RF03371	RF04117	train	train	OK	0.00094
RF03371	RF04119	train	train	OK	4.4e-06
RF03371	RF04123	train	train	OK	0.0019
RF03371	RF04139	train	train	OK	0.0034
RF03371	RF04148	train	train	OK	0.00023
RF03371	RF04157	train	train	OK	2.4e-09
RF03371	RF04159	train	train	OK	2.5e-06
RF03371	RF04164	train	train	OK	1.6e-10
RF03371	RF04168	train	train	OK	0.00029
RF03371	RF04171	train	train	OK	1.6e-09
RF03371	RF04173	train	train	OK	5.3e-08
RF03371	RF04185	train	train	OK	1.9e-06
RF03371	RF04198	train	train	OK	4.9e-05
RF03371	RF04203	train	train	OK	6.4e-10
RF03371	RF04210	train	train	OK	3.7e-11
RF03371	RF04220	train	train	OK	0.0079
RF03371	RF04226	train	train	OK	2.9e-08
RF03371	RF04255	train	train	OK	0.00021
RF03371	RF04260	train	train	OK	8.4e-07
RF03371	RF04279	train	train	OK	3.1e-08
RF03371	RF04288	train	train	OK	0.0025
RF03371	RF04289	train	train	OK	6.3e-06
RF03371	RF04299	train	train	OK	0.00016
RF03371	RF04302	train	train	OK	3.4e-05
RF03372	RF03380	train	train	OK	0.00011
RF03372	RF03405	train	train	OK	8.9e-07
RF03372	RF03423	train	train	OK	7.2e-09
RF03372	RF03461	train	train	OK	2.9e-06
RF03372	RF03468	train	train	OK	0.0089
RF03372	RF03506	train	train	OK	0.00017
RF03372	RF03516	train	train	OK	1.7e-09
RF03372	RF03558	train	train	OK	9.9e-09
RF03372	RF03574	train	train	OK	0.0076
RF03372	RF03600	train	train	OK	0.0011
RF03372	RF03610	train	train	OK	0.0019
RF03372	RF03629	train	train	OK	2.9e-10
RF03372	RF03657	train	train	OK	0.00056
RF03372	RF03678	train	train	OK	0.0027
RF03372	RF03695	train	train	OK	0.00014
RF03372	RF03703	train	train	OK	1.1e-06
RF03372	RF03727	train	train	OK	4.3e-06
RF03372	RF03757	train	train	OK	0.005
RF03372	RF03758	train	train	OK	2.6e-07
RF03372	RF03766	train	train	OK	0.0096
RF03372	RF03768	train	train	OK	6.9e-05
RF03372	RF03774	train	train	OK	0.00097
RF03372	RF03777	train	train	OK	5.1e-08
RF03372	RF03778	train	train	OK	0.00026
RF03372	RF03781	train	train	OK	2.3e-08
RF03372	RF03792	train	train	OK	8.3e-06
RF03372	RF03808	train	train	OK	0.0033
RF03372	RF03831	train	train	OK	0.005
RF03372	RF03846	train	train	OK	2e-05
RF03372	RF03867	train	train	OK	0.00033
RF03372	RF03873	train	train	OK	1.1e-05
RF03372	RF03896	train	train	OK	0.00089
RF03372	RF03935	train	train	OK	8.3e-05
RF03372	RF03941	train	train	OK	9.4e-07
RF03372	RF03944	train	train	OK	0.00046
RF03372	RF03964	train	train	OK	1.6e-08
RF03372	RF03975	train	train	OK	0.0047
RF03372	RF03988	train	train	OK	3e-09
RF03372	RF03993	train	train	OK	4.8e-07
RF03372	RF03999	train	train	OK	0.00089
RF03372	RF04002	train	train	OK	1.2e-06
RF03372	RF04069	train	train	OK	4.1e-06
RF03372	RF04083	train	train	OK	2.8e-05
RF03372	RF04119	train	train	OK	5.4e-07
RF03372	RF04156	train	train	OK	6e-09
RF03372	RF04159	train	train	OK	0.0082
RF03372	RF04164	train	train	OK	4.5e-07
RF03372	RF04165	train	train	OK	0.0083
RF03372	RF04168	train	train	OK	2.7e-07
RF03372	RF04173	train	train	OK	1.3e-06
RF03372	RF04185	train	train	OK	4.6e-09
RF03372	RF04199	train	train	OK	3.1e-05
RF03372	RF04206	train	train	OK	2.2e-05
RF03372	RF04224	train	train	OK	0.00011
RF03372	RF04279	train	train	OK	2.3e-05
RF03373	RF03375	train	train	OK	6.6e-09
RF03373	RF03383	train	train	OK	0.0001
RF03373	RF03404	train	train	OK	0.00013
RF03373	RF03449	train	train	OK	0.0012
RF03373	RF03457	train	train	OK	0.0006
RF03373	RF03480	train	train	OK	3.8e-06
RF03373	RF03506	train	train	OK	3.3e-05
RF03373	RF03523	train	train	OK	9.4e-07
RF03373	RF03560	train	train	OK	3.4e-07
RF03373	RF03562	train	train	OK	7.3e-09
RF03373	RF03563	train	train	OK	3.3e-05
RF03373	RF03571	train	train	OK	0.00066
RF03373	RF03573	train	train	OK	2.7e-07
RF03373	RF03579	train	train	OK	7.2e-06
RF03373	RF03586	train	train	OK	0.0011
RF03373	RF03610	train	train	OK	0.0055
RF03373	RF03617	train	train	OK	0.0039
RF03373	RF03629	train	train	OK	2.1e-08
RF03373	RF03637	train	train	OK	3.9e-08
RF03373	RF03638	train	train	OK	3.9e-06
RF03373	RF03659	train	train	OK	0.0022
RF03373	RF03660	train	train	OK	0.00016
RF03373	RF03665	train	train	OK	9.9e-06
RF03373	RF03672	train	train	OK	1.8e-05
RF03373	RF03677	train	train	OK	8.9e-06
RF03373	RF03683	train	train	OK	0.0043
RF03373	RF03697	train	train	OK	1.7e-05
RF03373	RF03703	train	train	OK	5.2e-09
RF03373	RF03722	train	train	OK	2.1e-08
RF03373	RF03768	train	train	OK	7.3e-07
RF03373	RF03769	train	train	OK	7.3e-12
RF03373	RF03774	train	train	OK	0.0085
RF03373	RF03777	train	train	OK	0.0007
RF03373	RF03792	train	train	OK	0.0061
RF03373	RF03799	train	train	OK	0.0063
RF03373	RF03812	train	train	OK	0.0041
RF03373	RF03831	train	train	OK	7.4e-05
RF03373	RF03846	train	train	OK	4e-09
RF03373	RF03854	train	train	OK	1.9e-07
RF03373	RF03899	train	train	OK	0.0057
RF03373	RF03906	train	train	OK	1.1e-06
RF03373	RF03952	train	train	OK	0.00047
RF03373	RF03964	train	train	OK	4.8e-07
RF03373	RF03967	train	train	OK	2.7e-06
RF03373	RF03973	train	train	OK	7.2e-06
RF03373	RF03976	train	train	OK	1.3e-06
RF03373	RF03980	train	train	OK	4.2e-09
RF03373	RF03992	train	train	OK	1.8e-11
RF03373	RF03993	train	train	OK	0.00015
RF03373	RF04026	train	train	OK	2.6e-08
RF03373	RF04029	train	train	OK	4.3e-08
RF03373	RF04051	train	train	OK	0.0035
RF03373	RF04083	train	train	OK	0.00022
RF03373	RF04090	train	train	OK	0.0033
RF03373	RF04102	train	train	OK	4.4e-07
RF03373	RF04113	train	train	OK	1.2e-08
RF03373	RF04114	train	train	OK	2.6e-06
RF03373	RF04148	train	train	OK	3.8e-05
RF03373	RF04162	train	train	OK	4.5e-06
RF03373	RF04203	train	train	OK	3.8e-05
RF03373	RF04215	train	train	OK	0.0099
RF03373	RF04230	train	train	OK	5.5e-06
RF03373	RF04247	train	train	OK	0.00013
RF03373	RF04262	train	train	OK	6.4e-07
RF03373	RF04265	train	train	OK	1.6e-05
RF03373	RF04268	train	train	OK	1.9e-09
RF03373	RF04279	train	train	OK	0.00059
RF03373	RF04280	train	train	OK	3.3e-06
RF03373	RF04288	train	train	OK	3e-06
RF03373	RF04299	train	train	OK	7e-09
RF03374	RF03383	train	train	OK	0.00046
RF03374	RF03391	train	train	OK	3.2e-10
RF03374	RF03394	train	train	OK	4.3e-08
RF03374	RF03408	train	train	OK	0.0054
RF03374	RF03461	train	train	OK	0.0052
RF03374	RF03469	train	train	OK	0.00011
RF03374	RF03495	train	train	OK	0.0017
RF03374	RF03516	train	train	OK	8e-06
RF03374	RF03573	train	train	OK	0.00031
RF03374	RF03574	train	train	OK	0.00025
RF03374	RF03594	train	train	OK	3.1e-06
RF03374	RF03631	train	train	OK	5e-06
RF03374	RF03645	train	train	OK	0.00028
RF03374	RF03665	train	train	OK	2.2e-06
RF03374	RF03709	train	train	OK	0.0054
RF03374	RF03711	train	train	OK	1.8e-06
RF03374	RF03712	train	train	OK	0.0061
RF03374	RF03714	train	train	OK	1.5e-08
RF03374	RF03725	train	train	OK	0.0015
RF03374	RF03739	train	train	OK	0.0025
RF03374	RF03762	train	train	OK	0.00024
RF03374	RF03781	train	train	OK	6e-05
RF03374	RF03790	train	train	OK	0.0006
RF03374	RF03799	train	train	OK	6.1e-06
RF03374	RF03808	train	train	OK	2.4e-11
RF03374	RF03812	train	train	OK	2.1e-06
RF03374	RF03818	train	train	OK	5.8e-06
RF03374	RF03828	train	train	OK	0.0013
RF03374	RF03871	train	train	OK	8e-05
RF03374	RF03966	train	train	OK	9.4e-06
RF03374	RF03975	train	train	OK	1.7e-06
RF03374	RF03979	train	train	OK	0.0032
RF03374	RF03980	train	train	OK	2.4e-07
RF03374	RF03992	train	train	OK	2.7e-06
RF03374	RF04019	train	train	OK	0.00023
RF03374	RF04030	train	train	OK	0.0068
RF03374	RF04056	train	train	OK	0.00082
RF03374	RF04059	train	train	OK	0.0039
RF03374	RF04077	train	train	OK	0.0058
RF03374	RF04085	train	train	OK	0.0048
RF03374	RF04089	train	train	OK	1.5e-06
RF03374	RF04112	train	train	OK	0.00047
RF03374	RF04113	train	train	OK	0.0016
RF03374	RF04145	train	train	OK	0.0013
RF03374	RF04167	train	train	OK	0.002
RF03374	RF04172	train	train	OK	1.6e-07
RF03374	RF04210	train	train	OK	0.00086
RF03374	RF04251	train	train	OK	0.00011
RF03374	RF04262	train	train	OK	0.0016
RF03374	RF04278	train	train	OK	8e-08
RF03374	RF04282	train	train	OK	0.0091
RF03374	RF04286	train	train	OK	1.5e-05
RF03374	RF04299	train	train	OK	8.6e-06
RF03375	RF03379	train	train	OK	0.00015
RF03375	RF03405	train	train	OK	0.00086
RF03375	RF03457	train	train	OK	1e-09
RF03375	RF03475	train	train	OK	0.0012
RF03375	RF03510	train	train	OK	5.4e-09
RF03375	RF03523	train	train	OK	1.1e-05
RF03375	RF03525	train	train	OK	0.0048
RF03375	RF03552	train	train	OK	0.0065
RF03375	RF03560	train	train	OK	6.4e-06
RF03375	RF03573	train	train	OK	9.1e-08
RF03375	RF03574	train	train	OK	2e-05
RF03375	RF03579	train	train	OK	2.2e-05
RF03375	RF03584	train	train	OK	0.0011
RF03375	RF03585	train	train	OK	2.7e-10
RF03375	RF03594	train	train	OK	2.3e-07
RF03375	RF03600	train	train	OK	5.9e-10
RF03375	RF03629	train	train	OK	6.8e-05
RF03375	RF03654	train	train	OK	4.7e-05
RF03375	RF03657	train	train	OK	3.2e-05
RF03375	RF03659	train	train	OK	1.7e-07
RF03375	RF03672	train	train	OK	0.00013
RF03375	RF03677	train	train	OK	1e-07
RF03375	RF03686	train	train	OK	0.002
RF03375	RF03691	train	train	OK	3.8e-05
RF03375	RF03703	train	train	OK	4.2e-07
RF03375	RF03710	train	train	OK	7.7e-06
RF03375	RF03756	train	train	OK	0.0016
RF03375	RF03757	train	train	OK	5.1e-08
RF03375	RF03758	train	train	OK	6.8e-06
RF03375	RF03774	train	train	OK	4.3e-05
RF03375	RF03777	train	train	OK	1.9e-08
RF03375	RF03783	train	train	OK	0.00049
RF03375	RF03792	train	train	OK	2.2e-07
RF03375	RF03796	train	train	OK	0.00015
RF03375	RF03799	train	train	OK	0.0087
RF03375	RF03831	train	train	OK	4.8e-05
RF03375	RF03834	train	train	OK	1.3e-05
RF03375	RF03845	train	train	OK	9.8e-07
RF03375	RF03846	train	train	OK	1.5e-07
RF03375	RF03870	train	train	OK	1.5e-05
RF03375	RF03878	train	train	OK	0.00031
RF03375	RF03887	train	train	OK	0.00044
RF03375	RF03891	train	train	OK	8.2e-07
RF03375	RF03906	train	train	OK	6e-07
RF03375	RF03929	train	train	OK	0.0035
RF03375	RF03932	train	train	OK	6.6e-06
RF03375	RF03938	train	train	OK	0.0025
RF03375	RF03946	train	train	OK	0.0025
RF03375	RF03953	train	train	OK	0.0015
RF03375	RF03964	train	train	OK	1.1e-05
RF03375	RF03967	train	train	OK	0.00011
RF03375	RF03976	train	train	OK	2.7e-09
RF03375	RF03978	train	train	OK	8.2e-09
RF03375	RF03980	train	train	OK	2.6e-07
RF03375	RF03988	train	train	OK	7.7e-05
RF03375	RF03992	train	train	OK	3e-07
RF03375	RF03993	train	train	OK	4.8e-05
RF03375	RF04003	train	train	OK	1.4e-06
RF03375	RF04011	train	train	OK	0.002
RF03375	RF04049	train	train	OK	0.0043
RF03375	RF04050	train	train	OK	0.00054
RF03375	RF04083	train	train	OK	4.9e-05
RF03375	RF04102	train	train	OK	2.2e-06
RF03375	RF04104	train	train	OK	1.6e-05
RF03375	RF04110	train	train	OK	8.7e-08
RF03375	RF04112	train	train	OK	1.6e-07
RF03375	RF04119	train	train	OK	2.2e-09
RF03375	RF04124	train	train	OK	1.7e-08
RF03375	RF04139	train	train	OK	1.1e-10
RF03375	RF04146	train	train	OK	0.0039
RF03375	RF04159	train	train	OK	5.4e-06
RF03375	RF04162	train	train	OK	0.002
RF03375	RF04164	train	train	OK	1.2e-06
RF03375	RF04168	train	train	OK	8.3e-09
RF03375	RF04171	train	train	OK	9.2e-05
RF03375	RF04173	train	train	OK	8.3e-05
RF03375	RF04176	train	train	OK	2.4e-06
RF03375	RF04185	train	train	OK	0.0025
RF03375	RF04199	train	train	OK	3.6e-08
RF03375	RF04212	train	train	OK	0.003
RF03375	RF04234	train	train	OK	2.8e-05
RF03375	RF04235	train	train	OK	1.1e-07
RF03375	RF04248	train	train	OK	0.0013
RF03375	RF04255	train	train	OK	0.0035
RF03375	RF04260	train	train	OK	4e-11
RF03375	RF04279	train	train	OK	5.4e-05
RF03375	RF04288	train	train	OK	2e-05
RF03375	RF04289	train	train	OK	0.0035
RF03376	RF03458	train	train	OK	0.00033
RF03376	RF03460	train	train	OK	0.0029
RF03376	RF03703	train	train	OK	2.1e-05
RF03376	RF03756	train	train	OK	0.0051
RF03376	RF03891	train	train	OK	0.0022
RF03376	RF03964	train	train	OK	0.00064
RF03376	RF03975	train	train	OK	0.0068
RF03376	RF03993	train	train	OK	0.0018
RF03376	RF04023	train	train	OK	0.0084
RF03376	RF04185	train	train	OK	0.0016
RF03376	RF04203	train	train	OK	0.0027
RF03377	RF03454	train	train	OK	0.0019
RF03377	RF03590	train	train	OK	3.5e-05
RF03377	RF03604	train	train	OK	5.5e-08
RF03377	RF03614	train	train	OK	0.0012
RF03377	RF03632	train	train	OK	7.1e-09
RF03377	RF03657	train	train	OK	3e-05
RF03377	RF03786	train	train	OK	2.3e-05
RF03377	RF03798	train	train	OK	0.0096
RF03377	RF03936	train	train	OK	0.00062
RF03377	RF04203	train	train	OK	0.00053
RF03377	RF04211	train	train	OK	0.00012
